Number of true positive reads: 38490.

id	correct_species_taxid	kraken_species_taxid
c20e10d0-c870-c4d5-cf2a-d83bda64d7f0	28901	28901
0c36de8e-29ab-28c1-4ee7-8e926a2ffa23	1613	1613
e6dde578-797c-4499-0c24-2402056d4a9a	287	287
87bd4a2e-12f0-fdd0-2200-59bd6983591b	287	287
776ab402-717f-4664-2db2-f50ffb67e515	1423	1423
395618ab-b815-801c-e630-9fd5fedb3c68	28901	28901
570171c9-601e-8e03-f6b6-9486a5b8a4dc	1613	1613
9d983370-61c7-c387-5b86-c3090ebe2c11	28901	28901
600c7773-7ea3-a817-8192-fab501e59d03	1351	1351
b73d4fe6-a633-a330-c399-dac5f87fed1f	562	562
d5966593-2b60-a29a-e65a-cab0525edddc	1351	1351
213e3350-859e-e912-2ff3-353578e6e752	1351	1351
ba8ea4c8-3282-3f34-27dc-d1686d896319	287	287
0e49dd0c-8ea6-f66b-71a2-663b452d9d2e	1613	1613
46547766-af54-5eab-f604-7588097ccb65	1423	1423
8f4e62fb-c2f5-7101-0cef-97f14dba0fcd	28901	28901
2d8da1af-b933-284e-a21c-c7be158e0d7b	28901	28901
17051339-53a8-7c2f-9e62-2432229fdebe	562	562
b7ba5b55-e276-47a8-bbb9-1fdd3036f81e	28901	28901
6a5ef9b9-6d89-7c59-6bf6-2b28a4dd020d	1613	1613
76a6c605-de48-e185-2a28-c29c7d8b4adf	28901	28901
e636653c-7af0-791f-21c2-ccc87a857b8e	1613	1613
28ef3fd8-8525-cc17-ccdc-efb4a8a860e1	1639	1639
1f78b0be-1b53-3e28-0a34-4a85329ef27d	1639	1639
0f8e4560-7fd5-479f-f0ea-f3a5d9d6b9b6	28901	28901
db402859-7665-0c7e-6aac-475aa752bac7	562	562
3c0ec0ce-c9d3-1b53-e450-d4f27deed664	287	287
ce9c4c8a-dd21-c2af-5c51-f45d258eba7d	1423	1423
17845945-4e4f-b8a0-d2cf-9b652549a236	1351	1351
a089e91f-c63c-1955-6079-3a19ec9a9659	562	562
06def290-6d63-d82b-4e80-c5da330a790e	1613	1613
4a2fa681-7283-1245-f527-f0ef56ee0e54	28901	28901
cc118183-b21a-8c7a-3693-0ef61a4ca86f	562	562
509e3f54-d43e-7487-d1c9-d77dd91f3043	287	287
8015d618-3380-7367-b316-e9457f7f01ca	1351	1351
20b9c95e-a695-3b63-a8b0-85813b126ecc	562	562
346bd1f5-6489-2d5e-3d2b-4a728d8b6adf	287	287
b754b8e5-f265-bbd7-a012-072933355829	287	287
1b7f2f46-7a85-bb67-a7f8-32b0226de5c4	287	287
1676143c-f420-18a8-31e6-b5732f4b8549	562	562
b2c5c125-01c1-a015-92c3-cf5b470dc37c	562	562
1f51379a-6405-628b-8ca9-9f8c2344a763	1351	1351
26469d09-0cb8-836a-9a91-020270d4c5b9	287	287
cba44155-5433-0486-9aca-716c12d3289e	1351	1351
d4f02d17-2e90-86d1-aca5-249a5b847270	287	287
966a75b7-68e2-b074-1b80-efb7b6aa06d9	1280	1280
06d83e3f-1379-b1d0-bff1-12e984457fe1	1351	1351
d92017c1-dc7a-87f7-029e-075a3a64c34a	28901	28901
fe53f599-5b68-e4b8-7cee-fbb7cabed297	287	287
2a52d8ef-980f-24c6-4bb6-76198b581015	1351	1351
c3550aeb-b55b-a33c-fb40-a58a469b912d	1423	1423
adbd98f5-0ff0-3eda-f07e-33a860908147	562	562
54e4b47f-3e5c-81f9-56dd-873f402ca083	1423	1423
1fd371a8-7996-dd26-a618-907b4e8fdbd5	1351	1351
2e179845-bec9-ad76-0888-d41d562e2235	1351	1351
3772f340-efcb-c595-b452-4563d62a2423	1423	1423
ff494653-3b20-9211-ff0a-dcee240db730	28901	28901
346b1e06-6a04-e887-9f32-978b11e7e9e7	562	562
70f5f27a-7a07-c3c0-91c4-9f8af34434d8	1423	1423
a62f7d31-0840-e761-3930-11ac5e3a1f2f	1280	1280
743a52c2-7c93-fd29-0454-7be5b7b22880	1639	1639
3ef7764d-8fe8-b686-bc1c-d9a5d68f47e2	28901	28901
795eebcd-eb0a-57b5-21fc-543a57394501	1423	1423
ca60094e-d9de-4a68-00e0-ff7fdbf587fc	1423	1423
2e941895-e01d-faf7-07d0-37c0a7f166af	287	287
2c9ad706-afce-584a-d6fc-f631efbbc388	1351	1351
b780def9-94ae-9679-b4c7-62e05457127c	1423	1423
6393ba9e-dd79-bb01-f36c-179121df41e5	287	287
d4b4d7f1-8fa9-f2a3-61be-a1f9d5ed87af	1280	1280
f8032c6f-5a94-04cf-681c-b70bbbe7904b	562	562
38867de8-940f-0817-014c-852497a37d1c	562	562
4ba12305-680c-5036-940e-28470070eddf	28901	28901
3aca9a5b-da97-f28a-71e5-d9e975c47814	287	287
df0e56c9-0cd2-c05c-de42-c9ad6b6c678c	287	287
4e8117ee-65e6-771b-a659-df3c953cc9c5	287	287
d819acc9-6257-744c-73cd-996ce1970827	1423	1423
4c969972-661a-e203-2d71-9ee2049ee67b	562	562
9d3f5caf-846b-67be-d252-48e443df035b	1280	1280
127dee01-c4d9-b937-8a80-b968efb312f1	287	287
5ec1f0e7-0829-8cc9-82d5-d6b4d9c574ef	287	287
90d38e64-2f81-ce63-9d10-39303bddf033	562	562
28dd5686-aacd-ffd0-4f25-8c2cd3560ca6	1423	1423
3b98bcd1-a598-fe74-2a82-1a23fc228ed3	287	287
8e7c06c5-d7f5-4844-f5b3-eddc92c0b175	287	287
c5cdafe7-0d82-2420-a8e6-fa6c7dcaf600	1351	1351
87cc8460-555f-8311-d5fa-5df0218bee22	28901	28901
065107cb-f85c-69bc-6191-52d7871c70c3	28901	28901
1137ca67-af98-b9f7-489b-f3443fb2e233	1280	1280
36fd2978-8f76-a551-2799-9f0909e09a63	1423	1423
86cace85-a407-5edd-4d12-1cefe1a8abd4	1423	1423
6188da90-cf11-9835-ed01-46cb28541a6d	1351	1351
a2cea0bd-e29e-cedd-6b9a-780e2bbbb7a6	1423	1423
ee20a5d1-1065-f8d3-6474-3bf8502a593a	562	562
5242ddaf-af56-4a63-3d1b-3a03366489b0	287	287
ef10557c-c844-8504-1a78-07ffda665500	1639	1639
10ce0f4c-c964-6738-fa93-f46f70331804	1423	1423
a554e736-2056-5493-1101-b5e64787c97c	1639	1639
f1c477fa-6a07-da99-9562-2d059ee486ae	28901	28901
f4e8b9e6-57df-ff38-918b-1ae995da4c1d	562	562
f071afbe-68f9-b4d8-c1d3-ae9673cbf2c1	562	562
c7eb0ba2-56a9-351c-25d2-41ff51d41447	28901	28901
3e1c395f-4c41-bed8-ef22-c1e7f9dcaec6	287	287
889e55c8-696e-88d7-ad63-a57f0c5816eb	287	287
63a9c0d9-45ef-50f1-36ec-0316c92c8df3	287	287
f3b5d6a3-d12f-bf48-e9bb-2f0bba19d504	1613	1613
889be25c-f003-7ce7-af0e-95c8931f36a8	1351	1351
0e2cec9f-20a8-ae1b-da46-f58fc8cea46b	1613	1613
b29fbf50-4836-352d-7323-a9f5153d0ddf	1280	1280
7f59fbeb-4ac5-1027-300c-1353baa2c1f7	1351	1351
d241bbcc-c372-dcb5-6f54-38683d666326	1423	1423
06612624-2b3b-dff6-9a13-1c4f72bd4067	28901	28901
360b08f8-6900-759d-c0a0-15611aca3799	1280	1280
c0ca6ddf-2fae-083b-d957-70f754df802c	1423	1423
6b34a97c-6a16-3f96-3001-b5d006433a70	1280	1280
a27d76b1-bd0b-0bc6-fb21-92a457e8a4c7	1423	1423
dabc7f93-05da-a62f-ffa7-fb7ef3ea1e72	1639	1639
92b8d9cf-2091-30e6-397e-3d08024cac0a	562	562
1714b80a-b401-9fbb-925c-37a18294f514	287	287
381d125f-ab6d-8e7c-3d32-e919ca3a5417	1423	1423
09e85eb9-a3cd-8987-7312-9549ce946734	287	287
66adba0c-55d7-60a6-85f3-4620c6edcd00	562	562
01882f8c-4ea9-2387-a9fd-8af1297ac296	1639	1639
5166c5f3-f347-ffa9-5a4c-1d089757b795	1280	1280
64c6f350-15a7-525d-c4d3-ff09eddc379f	1351	1351
0bcd4731-ba97-cd64-f273-16f407db20dc	1280	1280
69407553-1d81-6389-dacd-24512dfe2f07	1280	1280
ce9bcfed-8f25-d00f-3fd3-058812a68d40	562	562
753e85b3-20fd-1cd1-a9dc-32b7f51d752a	1423	1423
0aec8350-c787-d9ce-cd69-de89afbccdb8	562	562
9901d995-f1c1-d25a-1b88-ac61b2d7fd00	28901	28901
0bb6a5a4-c5fc-7915-210a-fa7faff29c7f	1639	1639
3aec245f-2ddc-be61-7468-f4b2984bf39d	1280	1280
f1eddde7-1d92-076e-f7de-b378c46de2fc	1639	1639
02903298-1914-c3f5-b5f8-7d794bce764f	1423	1423
5d097b37-2496-41be-c6a4-af64ff67cdb4	1280	1280
31412d1f-cac0-d08f-a6e3-f37d4d28ec97	28901	28901
2a44f7f4-a2eb-70c5-1e88-54ea85b4f427	562	562
92879de1-aecb-af72-ce6f-23a85109fe41	1639	1639
42824a98-09e4-f97a-9935-5e067333852b	287	287
977635e7-d35b-8178-25a2-9983da748f61	1423	1423
3ebbc28d-5c15-0b43-226d-017ad0f1681d	562	562
7ca23b83-bb97-871f-6fab-883320b0ac0a	287	287
be1ab604-7476-75ac-ea0f-a7140ffc23a3	562	562
2d38a448-12d1-1614-2823-fdac72023739	562	562
db9cae1b-6beb-5d31-8fc1-f0cfff259cf4	1280	1280
78467daf-4d2d-491c-6a9f-ea551b265997	287	287
00157231-2d3a-4f89-8cc0-b2ac1643d7b6	1351	1351
201ddf64-77ba-2cc3-431e-25838c31d08f	1423	1423
5373f7b0-c552-e104-a664-4da582cfc73a	562	562
802e4b24-d426-c16d-84f2-8dbfe9012467	287	287
d6ea0e38-9cd6-9ca6-2ab4-941a2c816395	1423	1423
71f3bcca-7044-3bfb-8e45-a8b26b9f44d1	1280	1280
dc94127b-ceb1-e576-47e9-2e9c941246be	28901	28901
e1b83f9b-ef90-1d47-3627-a84e028f1c18	1423	1423
0afe761e-b960-e3c8-a03a-bea833fd7807	1639	1639
028e48c3-4143-6472-0a32-7b95a0f425bb	1423	1423
a03c1bc5-612a-dfba-89a5-5e1a079cac4c	28901	28901
0b4b7600-f441-2f0b-15f4-5ca9f7e903e8	562	562
b7c35d17-f00f-7f83-02bf-46c24aca0628	1280	1280
7d26871e-4ef7-f83f-a1aa-98f861871346	1423	1423
9da9dcfe-0c8c-25e5-e279-2254d98f3709	1639	1639
ff5d0dc6-1235-3891-003e-f67522e65aee	562	562
c4406a49-4b3a-43c8-d858-793b896d35cf	28901	28901
591051b0-92d7-65a2-0fb3-aa0ab3e63666	1613	1613
76e38d72-4c83-13f6-c393-7d34ca529c05	1423	1423
f8001e38-da45-95ae-e00e-d0b74a10ed5f	287	287
58486a9f-6b5e-c509-797d-ff13298ae946	562	562
82aeb516-ea96-21ce-9d3a-636f910e5921	1613	1613
3e36d4fd-09f1-633e-144a-c23f37740750	1613	1613
62998dc4-c1a2-3682-9025-8b5f35b96f91	1351	1351
7fa34811-1662-d3fe-c0aa-769137e07663	1351	1351
d56b4bc2-182f-0e69-94e6-0e9bedb94f2b	1639	1639
a6f84984-47ec-f2bb-5e1e-cc13a300251b	1423	1423
366da6d6-690f-37c5-35cd-ddc1643702db	287	287
1653985e-5b34-b4d8-29b7-4981c9c72125	287	287
c1bd3dc3-2430-027b-79a8-4182bdb5c6d8	1613	1613
d6172efc-45ce-f920-a50c-b02802148362	1351	1351
4090d99a-9d3b-a3da-29a4-484d9e4dc1b1	1280	1280
f943ec60-6d2e-98cd-be46-451d4793a6e9	287	287
0567ddc2-7321-938a-6b53-cfbeffea24a3	1613	1613
c1eb908e-4b08-2ae1-4e01-3368e7a80961	1423	1423
d41c3084-87e2-a50c-0f75-023d34ee8afc	1423	1423
e0ab633e-f53b-ba77-2bed-48f66c325b14	28901	28901
5fa57a6e-16c4-7444-c85a-1fee14dcea16	1351	1351
215d58dd-e25c-00ef-b42e-d55ba4dc2458	1423	1423
f97fa366-ba50-880c-4f9a-36ecf9867501	1423	1423
8e784f3e-aff5-696c-3e7a-583ed56c4b0f	28901	28901
93a24cc0-d3f1-e2cf-e2a6-3a62edd70961	287	287
cf309fcd-40b9-1995-0929-41a5e2d9e4ac	287	287
1b3d0315-5727-5014-4598-cef437c713e0	1423	1423
a0bc8de8-8973-66ca-f63b-eb5177c1b3a1	1280	1280
1a95f6a9-88d2-91af-4550-97005678e07e	1423	1423
3ab31ea9-5b65-cb54-0894-c3e35ff42421	1351	1351
9bbda5f0-e133-cafe-545c-07ffbc476ef7	1423	1423
36b044c8-0449-a6e6-a52b-ce0f5371ce3b	1423	1423
7b653004-ed55-7e32-69a5-1505bc84d227	28901	28901
d61d07c7-bf8b-f7c7-d1c4-1c3037e325f6	287	287
9408a3dc-be6f-0d03-b8fb-9e6d350879be	28901	28901
c95f44dc-1da1-5503-84dc-e2afada2ba74	1639	1639
181d71e1-8e1f-70d7-3a67-db0fc10b723e	287	287
cdb50863-dbb8-43bf-aa40-31e0b9ada134	287	287
c8973ff8-8457-6ebb-4eb0-291edbe759fb	1423	1423
180c1ff3-d8f5-a7a3-1913-bf933896f64c	1639	1639
c1a9360f-3543-8f77-8c42-2705d904a8fd	287	287
63fcf906-c88d-1a67-b7ab-3e7746cb6994	28901	28901
6e038b78-ffd9-2d11-5dd0-85ff15e978e0	1351	1351
921b53cd-08c4-824c-f8bc-d79acdc6137f	1639	1639
94011716-4309-fae2-653f-b1f3c8a82589	1351	1351
6441781a-2fee-e2a8-f473-63416d1737ba	1639	1639
104ecd33-32fd-fd93-8fd9-b240a0131353	1423	1423
cf06a4f5-3785-41c4-3d42-5c8c40e084e1	1639	1639
0d7e9c88-fb85-e85f-cfeb-fc0a43ed7a5c	28901	28901
8ca6c28e-da98-8298-990f-3c54fb843050	1423	1423
9adda8a0-da75-5a31-d171-ad19b591c4d4	1351	1351
949ab638-2ba8-88c1-22df-c76804e67461	1423	1423
a8c1af48-f613-4bc4-39e1-3d1c2f7108f3	1351	1351
8514d1a2-6597-dbfa-cc48-02a085b125e2	1423	1423
bb763e0b-bb66-6a76-d862-3f7e18dd2851	1613	1613
07210e31-b0ba-95ce-3678-1ca98c9fd065	28901	28901
c6419294-988b-c2c5-e149-9e5283cfa824	1639	1639
14875aa1-beac-f17c-f589-87a4e41ec60f	562	562
d0bbaf07-dfe2-35c2-5434-6d7903ddedb4	287	287
f1a49c33-6391-7a7b-de4f-d1206e67acbc	1280	1280
02703d0c-987e-a9c1-87d0-0110f0cd67e6	562	562
e518b5f5-6d07-f8e1-dfd8-2db198777dbb	1351	1351
40c17773-f6be-583c-6568-cd48b39417de	1613	1613
991534a2-18d8-4bfb-141d-0a0c0203dc43	1280	1280
1025a61a-3d3a-03d2-53fd-2947583f9ca8	1351	1351
2b41b0c1-0837-b9c5-717f-fbcc2fe973c8	287	287
6fce6b8b-8889-29e7-5715-ef1e514d1a87	562	562
9921ccfc-5be2-3414-3f74-7c1c107fdc63	1639	1639
7d9d4cce-4ce8-05e6-357f-c3fe08960beb	287	287
0c75f1a2-12dd-7bc8-3777-de9aa89681e8	1423	1423
ef1b7780-39c4-d362-d6dc-fa40a0722f67	1423	1423
a814216a-d502-ca7a-2eaa-3ad7aa3b74ad	1280	1280
8f54fbd4-2be8-4c48-9569-c1c493b3f925	1613	1613
4921775b-b252-9185-2d60-a338d5fdbf53	562	562
60aaae37-c5a5-d839-548a-c8b716f388db	1351	1351
22aa9ea7-82b9-2554-ef7a-ece69e30fcea	287	287
08e52b4f-5ba1-e290-e6a3-d2eaadea3f81	1423	1423
da050d2f-e5bb-9f50-aead-a32a5a5d283d	287	287
e935d620-c10c-99b4-c689-2e5acac0f266	562	562
86343498-6fa8-2428-cb84-67a4a7189ed1	1280	1280
a2f48222-39d4-a118-0765-925fe6a49faf	1423	1423
cb663293-da5c-d1c8-cc0a-030100bf10ef	287	287
720fa52c-dee8-3072-b1b1-cfa11439558e	1613	1613
ce706377-7e1f-67ee-a869-e26a3889413e	1639	1639
b758a7f6-457b-ed74-f2fa-a554f3fa05ca	562	562
fbb6be3d-c472-bbf2-6b04-7727e4e36100	1351	1351
4dea05a3-6109-a2a9-7d9b-2a3e4c2b84fd	1639	1639
bc726f51-81a2-8e1a-35b8-536010b502bb	1423	1423
762a8e13-b2f1-36e3-6c7c-acf5b5581a8a	287	287
fbf8d4b8-a598-7a62-0c0a-db335e857954	287	287
aa9ae36b-4bfa-b639-d431-39c89908bf6d	28901	28901
a679bd29-4916-69b0-fa86-377bc0753b4f	1639	1639
eb37a9e7-ce2c-76ae-4182-d4e53c032f6a	1423	1423
cfada480-41ae-bca0-9748-8d6237bba851	1613	1613
e12da026-d347-d8c4-b0f1-ef194e92eb51	1613	1613
f34f6633-efbf-1224-5c61-7f080cec81b4	287	287
93eda2e5-4c98-60a7-d94c-1060def098eb	1639	1639
1ff670f4-6477-e143-47a7-15191f0fac1f	562	562
44ea5f58-d672-613a-7230-3e1a60bb554f	287	287
24d5d9d7-37a9-a758-1db2-7c87385fbbf1	1613	1613
49e0ac5c-f118-7d14-4375-af68c6689afd	1423	1423
100a2ffd-e2dd-4dac-a10b-7b0fef1955d3	287	287
c850f2b3-82cd-fea7-b598-d772a9592e5b	287	287
35c74749-eaef-2b26-1c4b-e6c39bebdc3d	562	562
839470dc-7065-32c0-2b3d-7383c6b7bccd	28901	28901
1e0ca1b0-29cd-6dc7-267b-a749a148999a	562	562
b4a6c147-8640-dbe9-aa24-46629c89f570	1280	1280
6b873b25-1a3d-b4e2-3202-1e3174f90c2e	287	287
7337b29a-e4de-3318-df50-bb45097460c5	287	287
8bc01075-820b-f7ff-b7d4-7a5678d42944	1351	1351
1cbea0ba-bcf4-dc5b-9dea-16018414fe53	1351	1351
6b1409b9-4ad7-1628-1f15-65fe17ba5a08	1423	1423
3e031ea9-c326-612c-17bd-cf2682125f12	287	287
e8b796fc-8813-972c-5c41-779d971516a3	1639	1639
aa670147-88c4-cfd4-a3dc-b48dedd6300c	1351	1351
04cc3500-a4c4-afd4-7e26-068133f99071	562	562
fcef76c7-9ace-2f6d-3a27-edf38f8d8192	1351	1351
dca716b2-4469-7651-302a-28e955c63c63	287	287
b6e2d9e8-b1fb-b5a6-a9e2-9182905a0dfc	562	562
6c9c8970-5760-38be-e5a4-ed627039b113	1423	1423
95375671-d1c0-c998-fe06-566f2e4cf31e	562	562
6b8c7a68-9280-07f0-90ff-f44f172018f0	1639	1639
68cf4a5a-117f-6c15-0a1f-a0ff7830664b	1423	1423
539c6a12-6846-9ba2-8c33-a9e69f33863e	1423	1423
740219af-72d6-8f62-e98e-a632adaa4236	562	562
248b197d-6031-a257-75bb-e33a732db392	1423	1423
504dfbce-44ad-5105-965f-8b42c21dd8a3	562	562
2f192859-c54c-0774-d8c1-ed65073b7d7a	562	562
a2946325-e1df-1975-527c-c51cc21e426e	1280	1280
be43920d-0359-4ac6-a714-ee35c855a45e	28901	28901
795ff45c-5e7b-ee83-26c7-9a9746df7579	1639	1639
7f50d2ce-21b6-2256-862d-0c93d362c309	562	562
2b9c7be7-757f-91fb-3d06-0e3fc7bfbe60	1351	1351
3d19d7e5-861c-c7c6-a32d-48389b09b70c	28901	28901
e056f3d7-11bd-a2e4-8fc4-5a996670da0e	28901	28901
9a91d8e4-ca27-2732-a594-40561d6329b7	1639	1639
35b74412-369c-1bd7-efff-149e6169998a	28901	28901
04387bc1-ce9a-c5e0-fe88-27fec36ae92e	1639	1639
52933370-589a-faa2-d19e-10745d9404f3	1280	1280
75d76613-fd00-142d-a913-1c50df0804e3	1280	1280
9635e18d-9dea-a11e-7187-c07ed6bc3b7c	287	287
f82705b3-8ead-a38b-c0b3-6df1e8a183bd	562	562
007c5b88-bdcc-1e93-c682-180199fff270	1280	1280
518a7f1a-3117-2889-fc15-509ada128e61	1280	1280
ca0607f8-657d-39e0-486c-41a5bf6ad703	1280	1280
536e6290-913e-6694-5025-cf66c01e2395	1613	1613
ea27f4bb-2a5d-f1a2-f3d7-4c15f8c8bd26	1639	1639
2f5acf6a-2d61-a747-5d5a-8aee9165e07c	28901	28901
a22497c9-cb37-65ef-d546-fbc023586389	1423	1423
2f007216-2cda-3455-1a64-4e2df1c9a042	562	562
44199701-6010-dce9-f587-6ae0bdf231bc	1639	1639
80f9f5b4-49dd-60be-9492-e8902ff446d4	287	287
f2cde7fa-912e-00e2-69b6-03f2eb19aa5c	562	562
98108bb8-0746-6944-3057-650ad7b18621	28901	28901
91d4cd1d-d1cf-8866-dd62-6e340b74e8c2	28901	28901
e785c6fc-62dc-0983-c49d-18aae5a343fc	287	287
780acc12-904c-5fc7-d3b2-fb4aebf41ab0	1639	1639
d63fe6d1-d2b1-2c14-5714-ec55f5316371	287	287
d4b4ad67-2476-b948-7fa5-7ba094002cd7	562	562
2e7e1641-bb71-42ba-4c7f-ef943310bfc2	28901	28901
ca48437a-5d59-8abb-db5f-6f56a8ec9772	287	287
e37997a0-30c8-498b-d5d0-b3f399228d7f	28901	28901
90a44085-a498-017a-8206-460413d6c319	1280	1280
b57ef2a2-f342-4f10-3425-63434284e61a	28901	28901
a013f1ee-ac2f-6c6c-2175-7921873cb58b	562	562
a2f2be8e-b38f-f35c-8343-e016d32f1ab0	287	287
3b89a4e6-2d37-f9f2-c24a-b18e7ee33ffc	287	287
6ba7bd55-de53-ba6c-43be-992068cef34f	562	562
2fff8d8e-2393-0797-e60c-86c53568849a	1351	1351
c4f2880c-df4a-2384-ffa7-86362439f0af	1613	1613
eb33f9c6-4d14-f380-9bb5-0ba475282c4a	28901	28901
752dd470-94a5-54db-ec40-a68a0de65ec1	1351	1351
bbc878dd-116c-b2f8-8682-036d05a06f31	562	562
d1ea22d7-79cb-41ed-675d-caf1acbebd65	28901	28901
0af45801-f358-35b5-c2f7-ee63991c9d1d	28901	28901
4f4f219d-1b1d-ff6b-2e7f-9f5f57f8b7d3	287	287
04db252d-c230-d097-34bc-a7947919171b	1423	1423
b51ae008-de73-f10f-7378-330d4e65d742	1423	1423
c78e1177-c99c-cbd0-4427-ed9a3906c381	28901	28901
060223a1-6e0c-7e09-4641-61f8dff54883	1639	1639
53687e5b-893f-e606-35b7-c473717ea1b9	1423	1423
42687710-2a4c-c8e6-91ee-0c323f8cdee5	562	562
94ae300c-ae62-d09f-656c-3da19c96f9bb	1280	1280
0210bc5b-b6ac-e317-0e28-deb0d2119521	28901	28901
e971e5af-4b8b-7f38-71dd-9c10eb7c5656	562	562
5fb2ebd4-9e82-10cb-dc74-82531d0e3c7f	287	287
65a9e15d-c901-7451-b301-3b77e9b4152c	1423	1423
e931a0c9-1f5d-44b1-38f0-baa6bade9593	287	287
e5d7f517-edf0-1cdf-0120-265af141d743	287	287
fc8f24de-c000-24cb-ed03-f8b68e773221	562	562
f15d05c2-69bc-ce63-6b09-54065fdb5517	28901	28901
268101d4-1e8f-81d2-b4bf-0561e793c1c1	28901	28901
f56e94b6-7faf-7944-21b7-69a068b39460	1423	1423
fa9f0832-c718-e243-cb64-c0f286b41149	287	287
f9894333-2c9c-cc9c-fb76-13043a3d1711	1639	1639
2ca0d21d-53f8-6bc8-2903-87430149305c	562	562
048b6552-26dd-893d-fe9c-e954ae16e871	287	287
814f280c-b42e-b41a-14a9-79e2fa79ca7d	1280	1280
f0d4e109-88a2-3159-966a-d501316312af	1280	1280
bfc81ee1-7227-c16e-8549-b3a248b08ddd	287	287
b3eb5524-dbd1-dee8-df9d-b68edb195600	1280	1280
0d102ee6-c356-242a-654d-8c8b0fd3b11b	28901	28901
6c8b4a5c-0e45-1616-6d7d-c67317f2007e	28901	28901
d278ae9b-6cd0-8e8c-bae6-bfcdedfa4aed	1423	1423
be5dcf73-1d50-739f-9e3f-4675f3ee16c7	562	562
52cc5768-ba21-fa23-e5f8-3172e25ac5de	1351	1351
e3494ca0-a2bc-f559-589b-412cdcdd0657	1423	1423
205ab724-3f9a-d953-f338-fdf75ef4fef8	1280	1280
20ecd57c-266f-3e03-1cfb-b7e1bd75813a	562	562
527dc51f-ba21-35fa-8244-20005eea7da4	1351	1351
048c6bf3-dbf6-c011-70a4-cc90ce05c43b	28901	28901
984e5616-7c30-0a8b-587c-83dec6884d1a	1351	1351
c51e4a96-ee07-1a03-29a2-d9b7bb18b41b	28901	28901
e58aa8fe-1ad5-331e-35fd-4689505ce822	1280	1280
494acd73-5d0e-0fb7-c4f8-70849c13b986	1613	1613
9b45bf51-be59-b9bc-f77f-6c83042b44a1	1613	1613
25015097-55f2-6585-0963-2424bc331545	562	562
a511d050-bf41-d9bb-2481-d527d873fc63	1280	1280
5014dfa9-03f1-f47d-97e3-fd1ae2d10f9d	1639	1639
03deef3e-bd71-fbf2-d82f-0609865e25eb	287	287
55603476-efb8-6607-ae4c-c600c6215232	287	287
fe2ecc48-881f-7362-110b-dd35b8ad6d9d	287	287
a3822cb7-c22c-4ef2-85e0-5ecc04190669	28901	28901
199ebe07-c36e-5701-c314-cfbaaa4dabca	1423	1423
3ae925d2-a1e6-9fd3-3412-55f6ac98d2da	1639	1639
0e3aa513-29d3-3ee4-2491-abd70f37f040	1613	1613
98c79934-2575-dad2-89db-8da0fa9c84ed	1351	1351
549fd3b7-f293-2019-fa5e-aba631939764	28901	28901
9a155c7b-57a1-98da-985b-f7e62e3b1e41	562	562
a88d3bb3-df08-d4ef-a0ce-077867332d1f	287	287
bb417a8b-cf3e-421f-23f5-2ae14c8f1076	287	287
f9c5973b-db1e-4b4b-4dd6-e9ab7233a454	287	287
3e348518-0d75-9266-77c5-bf22579c5520	562	562
ae966ecc-e9c6-c1ab-a5b3-fdfc132fb688	1351	1351
5ee636fa-0017-2ed7-b2c2-e05438319e52	1351	1351
1f18a66b-8218-33a9-33fc-897a616c80d0	1351	1351
888974e5-bade-bc43-bbf5-8dc110c11b89	1639	1639
c75f4aeb-4cd7-4b13-df53-fa585d8439ec	1423	1423
ac99d69f-d904-2769-200a-602a588dbb4f	1639	1639
0f800de7-adb6-8a49-8065-15823c271396	287	287
5abdeedd-661c-f350-e0dd-224e91e60b01	1423	1423
5f84d85f-728a-e1d9-c927-7bb83e2126af	1351	1351
f3693d92-45b5-3acc-7b5b-c9a952c81c6b	287	287
91d34592-e0e2-f400-724e-03094652ba27	1423	1423
2a0489d3-3534-8330-c18a-9bd24b5d4c15	1423	1423
91b18324-d45a-41d8-83de-fc3aa7594020	1639	1639
3ec588a7-6742-98af-8440-75ec7c3b3f63	1280	1280
88560839-bebc-e363-9bfd-7a19124ebf46	1639	1639
ab697f35-2fe4-96b2-948a-f2a8421bfebd	562	562
b122cec7-57f1-25a9-d821-9770865ce22a	1351	1351
5e0c121d-cc22-ad9c-2c4a-58c2df49eef1	28901	28901
9af9e898-a2ed-17ee-3b83-d38119e98e13	1639	1639
ed39f616-62dc-a7a1-fe3d-12dd891fd6d6	562	562
388e7c06-cd7d-7e56-7a25-a826c904f288	1280	1280
a3ce94b5-d685-269b-f378-b2c2c60905e3	287	287
dcc8ddad-2db5-b22c-4356-ebeb0122349f	562	562
7832f3fc-0870-14c0-b2f3-24d52c303abb	1280	1280
6741aef1-ed80-158c-d920-532d0f69c4ca	562	562
52d01ba6-c3f0-63ec-abfe-9c5f4b47f242	28901	28901
ccf4c4d5-1dd3-50a4-c6b8-002094fa25c6	28901	28901
8fc639ec-7a70-5954-2e57-3e9c9c5f55d6	28901	28901
d866a0bb-511c-073b-2245-a7ae89dfb1f3	1639	1639
335c7e2b-60bf-3ad9-79f7-2ab4ea6172cf	287	287
fda1f537-e686-2b5b-b5fc-9b0895e4f2ce	1613	1613
c8312d89-526b-e985-b08d-23fa03ea30a1	562	562
038e37ba-f8f5-ead0-4d4f-b38fd8bcc16d	562	562
bd3400e4-2c87-2e0f-179a-9f76267c9ae0	287	287
