Number of false positive reads: 403.

id	correct_species_taxid	kreken_species_taxid
4d137e15-fcdf-6b02-d93e-e24d566c2b46	562	287
a52dd837-ad47-b60f-13f2-3e73014afd7e	562	287
53f29024-08fe-98cd-d01a-05b536b41ecd	287	1423
087f9426-fc11-bf0e-0093-28e3fc693d9d	28901	1423
29a4a1d9-9800-659f-f80e-bc552125602e	28901	1351
d156666c-3f68-4bbc-21ac-bbd9bc334761	1280	91061
1689d219-b3e6-89c4-6b42-ef0cd4b24ee5	1639	91061
83c34a5d-0161-06c7-d66c-b851d536a2bb	287	28901
5c22949a-b9b9-0fed-241e-5b45f7728156	?	1423
33abf5bf-0ce3-84eb-302d-5d3439a6929d	287	1351
d5bad4a4-79cf-0e97-4eb4-53d031161930	1351	28901
38fcb900-65de-8f36-3557-6f1fbcae122b	28901	562
d8fcc29b-561f-7cce-1948-328c906f107f	1639	1351
6344ebc9-f55d-48d7-4b2e-255809a3e6c0	287	1351
8131ec3a-45de-cca3-3ea6-8a592afd01a2	1280	562
8a0e802a-aac5-9f25-5017-a5ad15d9b0dc	1351	562
b347056b-3405-1a99-f57c-8066afd1c6c5	1351	91061
b467042e-550a-2469-df21-263a7427ce1a	1423	287
9be8ebbc-9c7e-e02d-ebbd-251b4f212d0b	?	1280
73f01ca4-9700-65b7-cdda-f7c16b3669eb	1351	562
b3007178-f4fd-aed2-c4eb-ab44f99a2100	28901	562
7bb14736-a676-7d8d-8677-cacd6f1e6971	1613	1639
c70dee8e-3d77-efd4-9195-77ecf10646c3	1639	91061
4664ee81-5d0a-63b8-584b-5e50599f43af	1351	562
dbfac0fa-faf8-39a6-1fe3-d72ed7a129b6	1639	91061
21f756ea-40ec-84d3-66fe-9e17450e8edb	1423	1351
06a44a36-aead-bb52-4236-a28be4fa412a	562	1280
fff8b0b4-fea3-33ff-ef05-ac9386c35341	562	287
71a4a45f-5ed7-35d5-c49f-2f40e2e3385f	1423	1351
a5c38c4b-5019-1485-da50-acacec6dc249	287	28901
622546ed-ce21-774c-ed07-f30abdf3cfda	1639	91061
39e36ae7-913a-331d-b4a7-db1bdd7b7420	1639	562
4916ddda-60a3-c337-ea3b-1d09afa96ed0	562	287
93f756a9-0ed9-10df-3c29-fb6aadb1e523	28901	287
140c4ac5-f127-6abd-7293-9f7492d81b32	562	1423
902cad6d-49ba-a924-a4b2-921138d30244	1423	1351
d3de86fd-00db-7f31-2164-4658205c0823	562	1423
c2ae7be1-84cf-7b62-aaac-29fe012db8c1	1423	1351
77234e0f-52c3-3a4a-c050-aa4db027b345	?	287
859cb38d-dd5e-712d-d6ac-a38d81e6bac9	28901	1639
d3f7c1ae-2260-0419-b2d4-ead1d774ba84	1280	28901
49c07bb0-2ed4-e90a-e354-edcfefd198e8	1351	287
16f38b0b-8edc-bb06-12c7-51cae58dde4f	562	1351
7fa59f39-39c6-cdbf-281b-010468f9d954	1423	1280
f513cec1-d540-e117-7393-3a6e31cc786d	562	1351
c72cbad6-adc1-972c-5153-d55da572652e	1351	91061
3b720656-5199-823d-aac7-b9afdf3ad00a	1280	1351
7efadb4e-e5dd-98ad-a0d6-fbb583d827ad	287	562
741ba485-688b-dbbd-5603-08c7699b6d98	1280	1351
f153330c-c04c-4f03-c29d-435b645a2708	562	1423
8d0ffa1a-fac3-ea8e-0fe0-d403f2eb1a8a	1639	287
800331b8-976e-412d-9666-1e42de087bc9	1351	562
a786c1df-2ac0-b533-0810-144592d58c40	28901	1423
3d0cd35f-675b-a63d-506d-5aa48add182a	562	287
87689794-cae7-881d-7782-d4138bc8d578	1639	91061
97dad66c-34e2-2436-259e-ac78b2ada2c9	1639	562
2e6a5f14-161a-3537-e84d-855d39de7d8e	287	28901
b71b957c-1ccb-4184-8f44-b7362a446a83	1280	562
add2eacf-7858-1286-fd7a-f51ccc684ecf	1280	1613
4056497b-d562-2c2c-9ec4-c20ad7c284a0	562	28901
37a07586-ce7a-80ec-edd3-b3b579865509	28901	562
e191563f-25e7-1c2e-2cf1-9eb99fa9b76c	1639	91061
15a32428-90fa-e4ac-0ed4-a2b795b75af6	287	28901
482e722b-e070-e99b-a557-519c66501f98	1423	1613
f2b19749-3e16-5875-629c-0de2624fafe6	1639	1423
50bbfaab-7be9-63cd-ad4e-89dcc801a36e	562	28901
a0dc69ff-d7d8-9b3a-e811-4774c677ad09	28901	1639
15b4fb87-8936-1a2b-4a5d-e85e51be6406	287	1613
7383f6ab-9be3-fbaa-be7c-f4eb8b822203	1280	1423
42666314-eb01-1146-14dc-fd1eee44c074	1639	91061
b4410a4a-7f3e-f669-629b-3f7a8521fae3	287	28901
3ff6af37-8e85-3564-9779-fbdcb0863e16	1423	287
3fbacf9d-5c55-26a3-65a6-8ce3f4d1885c	28901	562
937cb83d-9c3e-b1c3-dc70-d11ed78f1215	1423	1639
031fec1e-c557-2622-1561-86e694971bc6	1351	1423
6c358eb7-2ed8-0219-d8bf-efd6350b9b2e	1280	287
68b17f0d-a3a4-ae29-fc90-3f8e86af1aa4	28901	1280
14b929ad-ae9c-eb2e-aa9b-7eae0b5f2cb0	28901	543
689ff6b8-bfed-81f6-a30a-d77f26549a6c	562	1280
486a9d2f-a959-0474-4962-3bdf51215353	287	1613
b7eba738-f584-9fd4-cbed-36d30ead6fb5	28901	1351
874446a8-7a2b-06ef-2fb4-aea1b1fa060c	1423	562
4d3872de-d02c-c547-cf6b-d06a30210b86	287	1613
0cd749b9-9f95-7987-9038-b99e162be44d	562	1639
617da54a-3767-e45e-85f9-15de64cc7519	1351	91061
7973409f-e020-610b-9f65-55fc6eba5302	1613	1280
94f7fdb0-6efb-eb63-b645-4b311dbf12f8	562	287
9b87b186-afca-313a-0d63-922f0b805557	287	1423
e82e2212-5cd1-8fbb-7a26-56c874430f39	1639	1423
4a486ad6-bb9f-1d41-e982-6d8c6bb0f5c9	1613	1423
c5061cfd-507b-ab4e-79a4-b353dd01a7c9	28901	562
c9191bc5-733b-14f0-bae9-b51ca293af44	1639	287
1f78fd70-1ff5-79a6-2ac5-069fa9505526	28901	1280
6be2dc93-ecfd-6a80-714f-53f8f8912e01	287	1351
c43fc113-fda1-6ef5-47ac-7996dd497405	1639	28901
f9e14748-f821-29d0-95be-66c40dd45820	562	1613
04501530-ef13-01d8-81c9-8b27f4ce3607	287	1280
f7ebcbea-949b-0f56-d65c-a97c62f10e2b	1423	1639
1e77a56a-4629-8ea4-db95-4b43854568ba	28901	1351
24ed1dc8-b0e6-1903-e088-f12045fe06cb	1351	1423
95c59a18-9838-7bd0-3bdd-3d2e6e888edd	1351	91061
095a677b-ab82-41d5-215b-2aec1e2cab5d	1280	1351
f4296a28-45b9-9ee5-9811-5abc5f053af3	1639	287
8637affb-2fcf-bced-367b-440b2a87b8d0	1423	1280
4d7c6884-87f3-8047-1e43-e63d7eed878e	287	28901
0e7f69bc-34a3-c621-d56b-0d96436b50ee	1351	287
07eaad67-c5b4-2e82-30e0-8bb698044e0d	28901	287
8ea84681-4650-ac45-ae83-85dc6c6a0d5f	1639	1280
3b93062d-2e1e-ef4c-0175-9fb1dd8e189c	28901	562
6cf3b51d-e5f5-09f9-a36a-f4b7afebc710	1280	1351
bd18d16e-d121-b9a4-6d7d-4283b7ef3238	28901	287
bf8973a0-8609-d0f2-9f10-32941a0b74d4	1639	562
adec4c5b-0931-16da-f141-92179cfc8e9f	1639	91061
da7e9b18-6170-9d7a-9cea-e7b0602152c3	562	1613
2bfaef12-a7ce-3fe4-d0f3-6603bb7c994d	562	287
cb86df63-16fc-7cb0-e840-b0d913286d2e	28901	1351
17f2e44f-1f70-1e5f-b043-d2b243265cf5	1639	28901
a194449b-461b-2fb2-574b-b76d5d6af77c	562	1423
42676eee-3ac1-7278-b4f0-8d6e5ed99fb6	1639	562
442cfeb8-214b-3656-086c-11403a109c3d	287	1423
e76f2aec-809d-900a-5cf7-6248299a633c	1639	28901
a7663e5f-8657-7246-d3db-69680bc29d85	1639	91061
5f364c46-8322-dec7-1d22-cfad8a139690	1351	91061
4fdffdf1-2a33-0759-4267-82c1194bb073	1351	91061
d9c907b9-3f2e-559f-e7a0-fbac1b0ea2d7	28901	1280
f40fa7fb-ebba-c268-4bce-5b3b69d4f5dd	287	1351
3dd2e37a-0ab1-3db0-0543-ce537323572d	1613	28901
13ad2b93-a2c8-a024-d771-aa59a742e3ac	562	1613
1dc7dda5-006a-6c8f-ec35-1303bf7dbd6f	?	28901
b78fa733-18f2-9cfd-2cb4-0c555dda350f	1423	562
c153fa0c-6ba6-812a-3178-614b9aaf3fb4	1423	1639
6954508a-89c4-cc85-ba04-229ed3289dda	1639	1280
de7c3ea4-2773-c1cd-7cd7-63bfccaeeac1	1613	28901
81adeea7-c5be-4fcc-cb93-252785a4ea23	1639	1613
3027b6b7-ed86-bde5-7e46-dbeac88ff5b9	28901	1351
ea98eec9-f100-fc6b-1cca-9a8f8e45fa06	287	28901
4d853916-eaa3-0d5d-879c-39616ca98cde	1639	1351
0d543004-9ec6-5040-ccf2-bca76988fbfb	287	28901
34586e5d-bc0c-67ec-171c-48c7acdeeda7	562	28901
00588ed2-a1fd-7dcd-02c0-76b976f400b7	?	1639
a86eb8d1-e8b0-1aa5-ea7e-292970e45ea7	?	28901
890d3af8-5ff6-4639-0e68-c614aa1bbf27	28901	1280
0330a099-df12-3c12-08bd-5e5bc661c4c0	287	28901
0f1193f9-4b8d-c9c7-0cfe-2b53c8ce9e4b	1613	287
465335e1-271a-8885-9950-b021d02ac389	28901	1351
5f9ca6f6-3e1c-2fd2-9216-b4cfbbc60cda	28901	287
bb1e41b1-7f24-798e-770a-1f0c12542e05	1613	1639
895702f4-0602-2e2f-8c57-ebb99c018583	562	287
0c9ae6b2-c829-12c2-136f-fd9172458f7e	287	1351
4a72c710-ec6e-fc68-0423-bfce697753f0	1639	1423
40059a01-c74d-1b3e-e3ca-27497ca1cefe	287	1280
90771539-5712-0940-a22b-9206d13b3ab2	287	1613
7f99a49d-d1cc-3998-da93-0e99fc753838	287	1351
51dd9a71-d0dd-bb36-f5d9-4607dfe581e8	562	1613
fd32808f-8ffd-5a13-1af8-5dfd6efd0481	28901	287
0e9a4b2c-2c5a-eb0e-2c98-89b08d03a9f4	1280	1351
