Number of true negative reads: 834.

id	correct_species_taxid	kreken_species_taxid
4f7300cd-1515-ce6a-8fb9-8c245421046d	-	*
609cf842-4cac-003b-2636-7e79aad6292b	-	*
fc1a55a4-3fe6-614e-3eab-5c11031eadd6	-	*
47be047d-9c79-eee9-e480-e8fb81fa7dd8	-	*
f089521e-4504-9aa1-c322-45fa14e54c58	-	*
9df4c2d1-4d70-a0fc-748e-f8ab31554afa	-	*
f07d0c80-4527-2d46-bbbe-0027f2fc5b82	-	*
c91b024d-eaf6-d417-6785-d0638edeb104	-	*
d60aa2c0-26bc-7523-4984-5a303aac7fe0	-	*
985aa754-8828-84f7-9c81-d87faf0b1ce6	-	*
cd6d5227-4d70-f494-0820-db1d2e57efd0	-	*
685bee34-d147-d127-d97e-9de58b2823d7	-	*
26404d80-4038-fc07-550f-aae6b8933294	-	*
7425bd21-dcff-0b4e-d221-f548836be1d4	-	*
a327a2b7-a9e3-604e-81cb-efab36734f3f	-	*
c1f37574-c4b0-d203-82fa-a77608536597	-	*
76ddb69b-c285-9924-f7c4-819ebb87a40a	-	*
cc1c33ff-4cf4-b1fa-4592-52facd0b41d3	-	*
88528c5c-e018-8763-6f13-ce9ee06377e4	-	*
9435d008-1a93-eb14-5933-3562133a367b	-	*
0a6a49d8-328b-b89b-043c-ada96d120a97	-	*
bcf1c2dd-86af-5406-c51d-a478034936c9	-	*
98c75b85-3b3e-6930-e471-e9b954f2cac7	-	*
676b044f-3c4e-19f3-cb02-e21a8d84edc7	-	*
5e5422d2-2a01-051d-7902-83a827ef8828	-	*
9791281c-5977-e58d-b1de-7985c281b391	-	*
8a2f39ef-8eda-e49d-27e1-8c3db3b7ad98	-	*
2a97e93b-52be-d3d0-ccdc-23f93f6175cf	-	*
98ea437d-c1a4-67ea-8b7e-d5485a16a94d	-	*
cd44ac29-7905-1626-911a-28a94a221d77	-	*
3e6b6608-a6a2-85da-ae40-1fc5887c65e2	-	*
5cac0cef-ce57-2887-3138-82d7c7b3fa49	-	*
7193cb91-bd01-9969-2675-0c4323b00212	-	*
eb2633d1-d67a-b6b1-2080-19baa12c0be5	-	*
8fac7ca4-90d7-8ec5-8b86-ac62340cd7ba	-	*
ff642de3-3bc6-49b9-4752-39934e916a19	-	*
edb5b581-b9eb-8152-ce63-8dff33a8ec76	-	*
166a3f4a-d29b-d097-a655-faa796bc56ea	-	*
b86b1680-27bd-a897-2fa6-05909226a487	-	*
ab707e3c-d323-411a-c3db-2e120c46add6	-	*
12037e46-fec7-f767-5784-6846821df846	-	*
cd05d5de-9c06-e24c-a859-d79ae79d1b33	-	*
2e02fcc1-8c86-dd75-17a4-cced37ce8daa	-	*
7ccd5856-972d-fd6e-3d1c-99db48004a7f	-	*
cd04f78f-106e-05cc-912c-fc13052b60ef	-	*
e5c07edf-4a08-ed47-dd38-39c22ffe6933	-	*
3cbc5ae2-d71e-4844-98fd-15b492761d7d	-	*
e835d6e0-add4-744f-4493-8ef1a6830af8	-	*
5e337ef5-a769-ccb3-3b00-c7aa49f923c4	-	*
e651c352-92f1-7f7e-d606-d416433ec3b0	-	*
0faa1ff6-e5bc-9c75-57ff-5857d7e3527b	-	*
b558c36a-3c68-0437-2c50-9a47f421a8ef	-	*
fa534d33-7d5c-741f-2909-7406a5a5d368	-	*
451ff114-c8a9-3959-7bc0-5e25a9d2924b	-	*
8a319867-c925-3130-c3f7-674e0c89046a	-	*
61f0cf1e-0650-a446-c348-36133f1f1766	-	*
fe8b4aa9-781b-f26c-9dad-2e1b50ec7ea6	-	*
ba2f2445-97bc-a836-09b6-b98f891afdd1	-	*
37209ca5-11d8-00b0-ae67-cc91a0d96a46	-	*
dfbe1036-337d-2766-1114-c9cdeb94f63d	-	*
9493492b-ef12-0662-dc92-ed2f76a10c79	-	*
4d74ce08-c0cb-d2a3-50ad-4603837ea7ec	-	*
e076ac09-9f56-371c-3c2b-4f43af03aadb	-	*
5874e5c3-687a-85d4-ad89-53dfa19479ae	-	*
9e1f237d-204c-a041-7195-5ab61f42b0a9	-	*
6d91c278-f6a3-fdf9-9113-dafd58f4c764	-	*
07e9262d-3330-4d9a-7927-b6543af63cab	-	*
f8b7a0f3-8b8e-4508-362d-dfac76ed1858	-	*
e93d311f-bc7f-9e19-dd81-0c47978143d3	-	*
8763e016-c32f-da9e-62fa-bd860b29369a	-	*
1e4d32d0-0eb0-da83-5ee1-549c00931656	-	*
e5cd18ae-8a80-737e-201d-3e81809b07b3	-	*
ac95641e-5aad-a6b1-f7eb-e1fa916e34a2	-	*
d4c58481-6b35-273d-6afa-ba35c9697965	-	*
d446d7d3-7e56-a337-4075-90c50363ae84	-	*
5818f5d7-d42c-cbe7-70cc-8d5206fe7336	-	*
09b314f5-9b48-097b-ef29-6b4b58b5d373	-	*
12ae756b-30c9-a4d7-9510-722151b0443a	-	*
2d1326c6-773f-e374-e0dc-67b882f8877e	-	*
a3466408-a9ec-3738-ed46-860dd3a5cee7	-	*
0fe4990f-e98c-4f1b-48de-b6b6548a11ec	-	*
3c7153f6-bf90-a693-7025-ae52257eb109	-	*
d91c463e-30b8-089e-bea7-fd00b79c8f92	-	*
743f3538-b1c8-dba4-23b5-f9410cf74ed8	-	*
039f4e03-37a1-ea99-5e68-d6951ca41ce7	-	*
c2a32c92-c5bc-b803-a01c-b3b409d10487	-	*
1b2b5856-895f-6d7a-8056-5255f54f938c	-	*
1a6d8104-7802-ace1-7ebe-fbe227c342d4	-	*
1b84a7c6-796c-2e86-6f17-b3487aaf548b	-	*
46278137-95c9-cfd9-14b1-3fbf392968c1	-	*
617a4267-38f5-f938-74cb-55f97d48e9cf	-	*
d7724627-8f31-53bb-831b-87d482c7f35b	-	*
4be1ce78-c313-2d7a-bcfa-a27d38bae045	-	*
72fb3432-e468-0208-b87c-ad7de3460383	-	*
12682f01-8245-f176-8f2b-7912095fb6c1	-	*
0c138dbd-cfec-f817-e95c-9e16f9c10c48	-	*
5daf9322-88dc-5ade-ac16-951e8b655d98	-	*
a83843cd-91b6-de54-e0f9-18a9fd13a439	-	*
6c3d0bdc-44c1-0b1f-c914-7d4f79081231	-	*
8e816338-919a-ed06-7c94-3d80e9f6d6b1	-	*
dcc2f87c-3013-4a99-72cc-2d87db66943b	-	*
4cc981fd-975e-bc76-81ca-c28b0b434b13	-	*
94ad9013-c1e4-1f2c-6c6f-c90d10c27ca4	-	*
ad43845e-558d-bcbc-61c0-f8e471a55a39	-	*
5ab5f0ef-ef22-d855-7aa4-3d2fa671d7d1	-	*
6fce023d-29ca-743e-d772-0500021f5b69	-	*
26837fc1-6ded-5335-78fb-e64a08756f56	-	*
